filename, Eczema, Psoriasis
images--38-_jpg.rf.3fb5abaebb602363694135a243c26a34.jpg,0,1
293_jpeg.rf.403479a8dd4f4f6497316e0cd4a2a84d.jpg,1,0
72_jpeg.rf.3e68cfdefdf89bafd56ba3ef68805c51.jpg,1,0
images---2020-04-26T194307-208_jpg.rf.3faac2bdc82511342772d1f01f4e53fd.jpg,0,1
122_jpeg.rf.3fb6f5c639e61ce23b81e2e9a0591ff7.jpg,1,0
images---2020-04-26T194316-081_jpg.rf.3f22335de02aef61cd5ba2e6023f441b.jpg,0,1
images---2020-04-26T194230-750_jpg.rf.41c24fb0046b3028b8b0518e6c9fadb8.jpg,0,1
images---2020-04-26T194033-009_jpg.rf.41439b89fdf8118e95eead7675a29e63.jpg,0,1
images---2020-04-26T194331-683_jpg.rf.3ca680239de1ae2977f2d2c887637494.jpg,0,1
images---2020-04-26T194300-455_jpg.rf.4093aff7bab39fd019cdbbdade6fe13f.jpg,0,1
230_jpeg.rf.409f64dde916acc6d15154f847acf7c4.jpg,1,0
137_jpeg.rf.4262b3b5da673301c9721d57b0ab1e53.jpg,1,0
images---2020-04-26T194414-992_jpg.rf.40075d16abc29792632cdec02d3f1d71.jpg,0,1
334_jpeg.rf.4255a42dbbbcf5c0014860cfb8d867fc.jpg,1,0
plaque-psoriasis-4_540x405_jpg.rf.429803ebf1e9c3885e84537e9d33d66f.jpg,0,1
1009825-Eczema_jpg.rf.3dc98b1fc6ca340bc5d6c2a4985695d6.jpg,1,0
eczema-arms-3_png.rf.42a0a34515bd8120010a27eb12a92de9.jpg,1,0
images---2020-04-26T194307-208_jpg.rf.42b87e0fdae2357dc4bf6c1bcf296a21.jpg,0,1
images--59-_jpg.rf.4312641dda49c2f56855973a6fbc6a50.jpg,0,1
105_jpeg.rf.42f246689594342620a94fc904155a98.jpg,1,0
images---2020-04-26T194314-655_jpg.rf.42c6490adfb7fbc80b432498c5f68267.jpg,0,1
Z--11-_jpg.rf.43f6693b7ad453fcc8b925eb67059a06.jpg,0,1
Z--17-_jpg.rf.43cec55c7fc1e9a1f87182f5f9649448.jpg,0,1
eczema-nummular-160_png.rf.450d8dc52fe13fcbc0b483da5c367144.jpg,1,0
231_jpeg.rf.4522a5fdf50ce2eef7b26953d739e0a3.jpg,1,0
images---2020-04-26T194027-675_jpg.rf.455fb279dd57681bbae728248667ec04.jpg,0,1
332_jpeg.rf.4440e96bf3a5d82ff4670d8541dd23d2.jpg,1,0
38_jpeg.rf.433ff655509756637ea52cc82de92b54.jpg,1,0
images---2020-04-26T194238-836_jpg.rf.4584d05d67b6bb0cce5cb690aaf93e7d.jpg,0,1
images---2020-04-26T194355-808_jpg.rf.431e750d404012cf21f12a38ba181d7a.jpg,0,1
images--66-_jpg.rf.46c64ac508128d405598247328082059.jpg,0,1
images---2020-04-26T194249-558_jpg.rf.41bad75a5fbc121ac3be86a975d544bc.jpg,0,1
186_jpeg.rf.42da2427e99965bf0f8412fbf8fd99c3.jpg,1,0
Sans-titre_png.rf.484714748f8009ec6275055cf57fec22.jpg,1,0
1_jpeg.rf.42cd29f31712466f743821a78d71ae14.jpg,1,0
images---2020-04-26T194432-072_jpg.rf.47633b0ed130378a41fdc73bcfa19600.jpg,0,1
images---2020-04-26T194318-800_jpg.rf.46e7819dccd9a191e66aca3ac4f96cbb.jpg,0,1
155_jpeg.rf.46499f698e476e7686ab943690596251.jpg,1,0
279_jpeg.rf.480d67b9f16284f784b97b1680372783.jpg,1,0
335_jpeg.rf.484800e58f4605fd54957e2ea597be8a.jpg,1,0
images---2020-04-26T194351-264_jpg.rf.4658d4c5797449066f5e9892c7c681b3.jpg,0,1
images---2020-04-26T194311-702_jpg.rf.4402ee47ef01682372eac98b23dc0dce.jpg,0,1
chapped-fissured-feet-32_png.rf.45eb34529e28983f24e3e4f575f7c5b2.jpg,1,0
images--25-_jpg.rf.48c78bc67780242082f8f79d7fe7068a.jpg,0,1
images---2020-04-26T194056-714_jpg.rf.48229cf124f3ca12f6b6b1c281adb010.jpg,0,1
images--84-_jpg.rf.45eca8b9c4d48ceaf99cdb455606d331.jpg,0,1
eczema-acute-21_png.rf.46d69d8366046b344eb93ef289f49340.jpg,1,0
168_jpeg.rf.480844e4628b1f5056bece5245222daf.jpg,1,0
images---2020-04-26T194402-230_jpg.rf.41781f54dde62d4e16fb78cdee4f0cfd.jpg,0,1
images--39-_jpg.rf.48b69311ab8ca371234a2c14f9bf2203.jpg,0,1
images--26-_jpg.rf.844123d6a484c6936ca6ec5078b8e0f6.jpg,0,1
images_jpg.rf.841d298f1b52116da6221e4487a91c21.jpg,1,0
329_jpeg.rf.7fb1b85bfcd1bcebec1fd77256d0f666.jpg,1,0
images---2020-04-26T194332-505_jpg.rf.84a4317a702b188ff158d87f2fdf48f1.jpg,0,1
17_jpeg.rf.84d6cb0abe5ec88d521c6383a4c3e837.jpg,1,0
179_jpeg.rf.84ec621e536f08261026586cbb508518.jpg,1,0
51_jpeg.rf.83a5d75d3dfba50f767d9e0f41dc7848.jpg,1,0
331_jpeg.rf.84ef6b35622d3f9f997332c5c661d250.jpg,1,0
images---2020-04-26T194310-315_jpg.rf.81ee6d3459f66bf66ac90985ce38a465.jpg,0,1
images---2020-04-26T194417-071_jpg.rf.84f60f8314453f3ba77b8ae1892abae0.jpg,0,1
253_jpeg.rf.8513d5c10a7f6b49d64f447a03c519b6.jpg,1,0
205_jpeg.rf.851e37d379f8ecc57efdf4c57421acfe.jpg,1,0
288_jpeg.rf.851a5293a5874015071a34b70e33afce.jpg,1,0
images---2020-04-26T194435-926_jpg.rf.850d52e35cc52730b8089c67b7bcf5e3.jpg,0,1
images--64-_jpg.rf.82ded075312c9446120120d91851a32d.jpg,0,1
images---2020-04-26T194304-487_jpg.rf.82cd654422297bc6d02536f29c19d781.jpg,0,1
cas106d_jpg.rf.836b52c081430d198d5182427efd5c20.jpg,1,0
Z--17-_jpg.rf.8568cb2a9b47e6c4e4169f8a1157fc4a.jpg,0,1
7_jpeg.rf.8586f40b6f39916bd5ff5611e77c2361.jpg,1,0
183_jpeg.rf.815587b3b071349f997cfa4c26ec72a2.jpg,1,0
204_jpeg.rf.824c35e8fcba1e46a98a8f30f06aff67.jpg,1,0
images--45-_jpg.rf.85fed2ed0465d36a76f236e9b57061d0.jpg,0,1
images---2020-04-26T194040-409_jpg.rf.875caf08b83a2e7033f710a27dd242c7.jpg,0,1
155_jpeg.rf.87a0ccca0d947fdb3d083781d6812c76.jpg,1,0
Dyshidrosis-44_png.rf.8051da999b4576bc0fc51165e9512052.jpg,1,0
328_jpeg.rf.887e9c71a495a7e76949381ff9d50f25.jpg,1,0
291_jpeg.rf.8881ac0085718ad7569daf6cf2170913.jpg,1,0
76_jpeg.rf.87eb9bc9b2a7389c63a6e2c6eb7121cb.jpg,1,0
images---2020-04-26T194314-655_jpg.rf.882c6f0ff40d73fb4190d07937c25355.jpg,0,1
images---2020-04-26T194438-895_jpg.rf.8117c688c6ae5bc29dcfe5ba5ebf84cc.jpg,0,1
Dyshidrosis-23_png.rf.88a10d38e97e1f622a9a34a85dfd5804.jpg,1,0
19_jpeg.rf.880a3cae2b74824dea1db4d2da3c2959.jpg,1,0
10_jpeg.rf.88ac3d1496ffc1617112402d59fc85e8.jpg,1,0
images---2020-04-26T194420-273_jpg.rf.826948dfa306a95671454597547eb81f.jpg,0,1
images---2020-04-26T194431-250_jpg.rf.8a5f5df427bc78aa09e6242baa9dd9cc.jpg,0,1
images---2020-04-26T194415-810_jpg.rf.82c849e5bbeff81dbed6733f43c57ee7.jpg,0,1
images---2020-04-26T194241-180_jpg.rf.88ce36893aeaee719b170a348df902ed.jpg,0,1
images---2020-04-26T194309-449_jpg.rf.89025448a720d255a6322764ce8a3df1.jpg,0,1
images---2020-04-26T194428-136_jpg.rf.89af4d9e35c7b57d069b523c2beb7d68.jpg,0,1
150_jpeg.rf.802b83dfdd742ade3fff88cd65a06f76.jpg,1,0
images---2020-04-26T194020-474_jpg.rf.8aee01fd8becb9f4649d5e305f07f58b.jpg,0,1
images_jpg.rf.891e6838c8a25c511cae120e0b3c45b7.jpg,1,0
45_jpeg.rf.8c48eda9cd01e7e4d9e22d62ce9a8bfb.jpg,1,0
images---2020-04-26T194405-026_jpg.rf.8c805bf255ece3d2d677b377e85cac11.jpg,0,1
images---2020-04-26T194240-591_jpg.rf.8be97593a66662d5854507b515311b56.jpg,0,1
248_jpeg.rf.8d5e529132956b0a28fc099bb7044fd8.jpg,1,0
images---2020-04-26T194316-081_jpg.rf.8cd7b424c6f330db698ef2180477c389.jpg,0,1
images---2020-04-26T194241-773_jpg.rf.8c505bd87212954fad73651acd04d77d.jpg,0,1
images---2020-04-26T194245-586_jpg.rf.8b89ed6f24301b68537275533019b479.jpg,0,1
315_jpeg.rf.8df6b2fbacfe907cad7be18be53522ce.jpg,1,0
images---2020-04-26T194334-184_jpg.rf.80c51c5c0bcf3eb8c648a2fffd45f45a.jpg,0,1
images---2020-04-26T194237-522_jpg.rf.8c1fa8fd7cfd37aba3ccb63981aca1eb.jpg,0,1
images---2020-04-26T194333-364_jpg.rf.8dbc2b17fa8ae68a597e15ad07e58cf4.jpg,0,1
203_jpeg.rf.8d1e52d0a901bfefd403db82cbaa0376.jpg,1,0
Dyshidrosis-23_png.rf.83e245cee977d8362ff800c9941a704b.jpg,1,0
201_jpeg.rf.8e194d2d1cf79cf682584aa8d32c009e.jpg,1,0
eczema-acute-23_png.rf.8dc018be6819cb3e9aa4a44146b73c4f.jpg,1,0
7_jpeg.rf.8de510bfbe87a66d3619d9c27b47b7c5.jpg,1,0
stasis-dermatitis-132_png.rf.8e30024977b41ac658d1355fa3099eac.jpg,1,0
81_jpeg.rf.8e721bfdbaf83d0f09444290fe4eb9f6.jpg,1,0
images---2020-04-26T194435-514_jpg.rf.804a952b5e73ba33a401cc8bfd20e84c.jpg,0,1
eczema-arms-14_png.rf.8e6467f420f75c7df5a1db5988008021.jpg,1,0
images--80-_jpg.rf.8e3e74a15a5521ed6e5076c4c005b15b.jpg,0,1
208_jpeg.rf.802ef6cdcbccb7cfaed234b57919bbe3.jpg,1,0
images---2020-04-26T194331-683_jpg.rf.8f3a448d98c13d650d34fe053a2fd426.jpg,0,1
images---2020-04-26T194217-689_jpg.rf.9029c23d287842566731f381bc37cf59.jpg,0,1
eczema-subacute-103_png.rf.8a61ee40602e860fa6b2447dc71782e2.jpg,1,0
images---2020-04-26T194254-683_jpg.rf.82e917d28696a0688470ff0b1bfd0c17.jpg,0,1
246_jpeg.rf.90af3723859f73ce5efbc0263ace1168.jpg,1,0
images---2020-04-26T194403-197_jpg.rf.90fb8d4696396344c1414a23c06124ea.jpg,0,1
309_jpeg.rf.80cdaaaf6c056a292fdca2aba7ff10d9.jpg,1,0
neurotic-excoriations-18_png.rf.844a7f9342509045c027f560003c83ef.jpg,1,0
images---2020-04-26T194140-228_jpg.rf.8f52c4655baa7f19816718fd252a19e2.jpg,0,1
25_jpeg.rf.8f4782eae011857910c804a0df43111c.jpg,1,0
261_jpeg.rf.90a64351234e6c1102b4efc201ae13e3.jpg,1,0
281_jpeg.rf.910d127fb5dba07c134e738bc1d9dd86.jpg,1,0
images---2020-04-26T194032-505_jpg.rf.8f733279f8cf2d9ee67e3ea6b875e99b.jpg,0,1
ciher__1_jpg.rf.845e327a1169c50d20e0cde42f42f95e.jpg,1,0
205_jpeg.rf.8f497459bf9118549e783077bb9f7207.jpg,1,0
184_jpeg.rf.90a7048c30fb19d07460f0aca2c581f8.jpg,1,0
images---2020-04-26T194328-021_jpg.rf.81d18cfc01d032b9b4b18c7b4f1b5ebe.jpg,0,1
images--65-_jpg.rf.8f2f5173bb391f9dd1d586c67d293216.jpg,0,1
172_jpeg.rf.90ef93bd66cc8710eebeae6100f60f60.jpg,1,0
images--64-_jpg.rf.7f68f883a31579cd8e76f54da4ef70c1.jpg,0,1
chapped-fissured-feet-7_png.rf.9256b61e5b6c62d2df1cf4c5a619d58f.jpg,1,0
15_jpeg.rf.91a46890f35f8b5aabeeb05c78608549.jpg,1,0
99_jpeg.rf.912d96f5a05833be01050d8d22b3cb94.jpg,1,0
images---2020-04-26T194316-506_jpg.rf.91037331855796248dfb135bfd453d82.jpg,0,1
316_jpeg.rf.91beecbb8c150048bf81b9a11663e6b7.jpg,1,0
images--98-_jpg.rf.939647df084dd6cdf01dc8a3ed1d4dad.jpg,0,1
images---2020-04-26T194435-514_jpg.rf.93625923ddc6cff2a22ac94dbc6bc42b.jpg,0,1
images--36-_jpg.rf.9525da9e23750a5124eab9a768d71ed6.jpg,0,1
images---2020-04-26T194308-137_jpg.rf.950c7488061f1aa5445b230a7ab8f7fc.jpg,0,1
images---2020-04-26T194217-689_jpg.rf.9585bb5534b9a9cc3e52930f3afbe7be.jpg,0,1
images---2020-04-26T194340-460_jpg.rf.93e75a65a7d76cc2c55df37e14a6ae39.jpg,0,1
images---2020-04-26T194344-234_jpg.rf.92968d636a74850df6617a6e0137fb08.jpg,0,1
291_jpeg.rf.91f6476e46e5e1dda871118b25261ef1.jpg,1,0
images--28-_jpg.rf.95124b23a3a9091f44cabadfabcc1791.jpg,0,1
images---2020-04-26T194402-230_jpg.rf.95a96994112c6ebbfbcacb7f7d6ca284.jpg,0,1
images---2020-04-26T194241-773_jpg.rf.927745deaf1fc4fc41d6c446e1b41353.jpg,0,1
images---2020-04-26T194358-585_jpg.rf.9274afaf09bae070249989827cc1c6e3.jpg,0,1
204_jpeg.rf.9550b55aa85e31bb0c4f7b4990d6c722.jpg,1,0
images--82-_jpg.rf.91e4f5e717c33042778ba8d6a629bec6.jpg,0,1
Z--11-_jpg.rf.9660fea718bbc0e0ca956971dddb853a.jpg,0,1
192_jpeg.rf.96c2fffb42e564be6612f4d058b1790b.jpg,1,0
268_jpeg.rf.97a41e02b8deade7cb76636164fa1334.jpg,1,0
images--65-_jpg.rf.9652dda6f292536a99d6b19deb4d9323.jpg,0,1
148_jpeg.rf.98a2f1805d87283aa699e858837ba6d9.jpg,1,0
12_jpeg.rf.98a0f6119fe5f516cea180e0186c6299.jpg,1,0
images---2020-04-26T194233-341_jpg.rf.91df21679d8fd1797a15fd7e86c632ab.jpg,0,1
images---2020-04-26T194422-772_jpg.rf.977423ce9a29ccfb3570f1589259ba40.jpg,0,1
images---2020-04-26T194405-406_jpg.rf.9318e7a6b3c95dd28a4903a28dec9580.jpg,0,1
images--59-_jpg.rf.96e940db92d8f2ccec71d7d3b74ffcef.jpg,0,1
eczema-acute-20_png.rf.945493099b09da584ba54ce3fda5b360.jpg,1,0
258_jpeg.rf.9969a5b6835a54868be6cd0e6d7066b6.jpg,1,0
180_jpeg.rf.99164d9f4e98cfe058481b8fe9c8b5ac.jpg,1,0
108_jpeg.rf.98d7db0c7be0afdb66daab7750d8b6cd.jpg,1,0
images---2020-04-26T194017-723_jpg.rf.978be5506c5baee9051e72e187ac4f89.jpg,0,1
images---2020-04-26T194428-136_jpg.rf.9787647b95275ac45ee7c69e43cbe0d6.jpg,0,1
images---2020-04-26T194128-392_jpg.rf.991d7a4e5a40f1fc6f032bb6095fd8cf.jpg,0,1
images--12-_jpg.rf.9b3d3b7cde9cb1ca43334b564db68452.jpg,0,1
53_jpeg.rf.982b89ec37c1045d3fb054c994656ba2.jpg,1,0
images---2020-04-26T194420-273_jpg.rf.965c4ad2b5374f001bd01964b18632fe.jpg,0,1
241_jpeg.rf.98a335d66b45612e80dcf76624ba50f0.jpg,1,0
images---2020-04-26T194424-410_jpg.rf.9aaea8cd2ce089e1c527112ff20201d5.jpg,0,1
57_jpeg.rf.999d7105095510e1d0ff7e08c5bc6994.jpg,1,0
images--15-_jpg.rf.9c4053511627383f3d11e794ba37a151.jpg,0,1
25_jpeg.rf.9c78609249e2f42edea714c4e4a5d557.jpg,1,0
images---2020-04-26T194332-120_jpg.rf.9b2b761faf00de381240c8cc37b364c2.jpg,0,1
images---2020-04-26T194040-409_jpg.rf.9a7d5216faaae726441f6e436bc5b4c4.jpg,0,1
260_jpeg.rf.9bbba15b46fa0f480f33ce3284869e4c.jpg,1,0
66_jpeg.rf.9d58976725c2980e4c090a945aac7b1e.jpg,1,0
images--22-_jpg.rf.9f567353c1390fd5d92c8e407a2fa3f2.jpg,0,1
247_jpeg.rf.9d96cb54dbcb5f7106190632f8ade518.jpg,1,0
51_jpeg.rf.9e7acf4052e5033affd10f721f0aa962.jpg,1,0
41_jpeg.rf.9f7a5b57f484b47e2d221eb83d3d299f.jpg,1,0
124_jpeg.rf.9b681395993d1a3d9e5bed7964e4285b.jpg,1,0
telechargement--3-_jpg.rf.9fb854915d3e6afc49b7dd0d65b5c7c0.jpg,1,0
Dyshidrosis-51_png.rf.9e4a930fe7a79b7b24325f7ccfe3385b.jpg,1,0
338_jpeg.rf.a15a59ec6f93aa834824f91278900497.jpg,1,0
104_jpeg.rf.9cdd327287064aa2c8ab5e8a23455312.jpg,1,0
images---2020-04-26T194312-570_jpg.rf.a03166bbb0d38881fce9370f7e8f51b6.jpg,0,1
49_jpeg.rf.9cbd6621d540a09763ed4d14c7ae1c60.jpg,1,0
280_jpeg.rf.a141cc8bd8c6272ec6d4c7dd8bf3c363.jpg,1,0
images--100-_jpg.rf.a00683225819d3f5d528873ff943c44c.jpg,0,1
images---2020-04-26T194358-585_jpg.rf.a2186e44309d8e34ef607ead2f185a0c.jpg,0,1
57_jpeg.rf.a108b523d7e3a13dc3deffddd5c9685e.jpg,1,0
231_jpeg.rf.a0d697b3e0a477b3b2f133ea56d90092.jpg,1,0
65_jpeg.rf.9db98863090fda225b36ffb6af617c84.jpg,1,0
143_jpeg.rf.9ff6f0aca95b496341625031e51eba08.jpg,1,0
340_jpeg.rf.a2cd20891a805dd32cf374cc6f9a40b3.jpg,1,0
images---2020-04-26T194321-551_jpg.rf.a0fae33988831d3c1e9fa34dbe063688.jpg,0,1
images---2020-04-26T194309-449_jpg.rf.9eec269eae6b7ed87cc5fd18b7ac4349.jpg,0,1
131_jpeg.rf.a26692cef0a94a6acd059b3910e57ef5.jpg,1,0
images---2020-04-26T194249-558_jpg.rf.a249f72b36b6c981f61ca69546a24548.jpg,0,1
images---2020-04-26T194253-306_jpg.rf.a2416836dcba1c1cb7345ae7b6af387e.jpg,0,1
50_jpeg.rf.a083f2d828d285482abb9cb3bebd0b0f.jpg,1,0
images---2020-04-26T194343-855_jpg.rf.a249b0e13cfa1948586a6abcf5a85e67.jpg,0,1
Dyshidrosis-43_png.rf.a07f66129566f733d1c2d0e9946ea1b2.jpg,1,0
images---2020-04-26T194421-945_jpg.rf.a31e8f2d9c6e2c59c454b18aa00cf61a.jpg,0,1
121_jpeg.rf.a0cd7ff8c5d8434345d69cb8de27e9f5.jpg,1,0
180_jpeg.rf.a4b6d8ea636ed8e4ac3147de40e57b10.jpg,1,0
348_jpeg.rf.a31c3e18a6a111ad7e5f43196def26db.jpg,1,0
images---2020-04-26T194436-297_jpg.rf.a3f3f206e760acd9fdf21f3164fd66aa.jpg,0,1
images---2020-04-26T194202-775_jpg.rf.a37df351b1650ae16b44680d75e291e1.jpg,0,1
100_jpeg.rf.a30fe3a4299277069a55475a111249fb.jpg,1,0
122_jpeg.rf.a31bad7efc4bf22afdfada0572fea965.jpg,1,0
images---2020-04-26T194058-468_jpg.rf.9fd0cb5b12889d9ce91e7dbb9d2f7ee3.jpg,0,1
images--67-_jpg.rf.a4bab7903b7ef35fbc50e96cbb4abf5e.jpg,0,1
200_jpeg.rf.a706afceef6c6944fdd7b4e12108285e.jpg,1,0
images---2020-04-26T194318-800_jpg.rf.a2ee04e91f21094cc10396bd9ffd12ff.jpg,0,1
images---2020-04-26T194444-741_jpg.rf.a4b61aa16b91c7ce9c6e3dd669a956ed.jpg,0,1
images--96-_jpg.rf.a412e552130feb5a488089b8e73f54b2.jpg,0,1
293_jpeg.rf.a2aa319c57a3deaad728da0c42229043.jpg,1,0
images---2020-04-26T194419-111_jpg.rf.a6476e138fbabf922698266f7a2d50ee.jpg,0,1
images---2020-04-26T194414-228_jpg.rf.a7f26ce24075cb5e0927f7665e410c6c.jpg,0,1
images---2020-04-26T194148-983_jpg.rf.a4dc791e3bd1ffc7b6e601753b7760db.jpg,0,1
telechargement_jpg.rf.a3333ad190aa3228e6fbe02b12c7c8be.jpg,1,0
telechargement--2-_jpg.rf.a50cddeefe0d27d47c6fbd53a6221adc.jpg,1,0
images---2020-04-26T194114-732_jpg.rf.a841ba54bc35aac5e249296db3aa09df.jpg,0,1
eczema-nummular-160_png.rf.a522acf55a449d617a3470752496226a.jpg,1,0
images--66-_jpg.rf.a7f8cf1ef05d33b56d1b8383f65f176d.jpg,0,1
329_jpeg.rf.a6d0e7f17c1c2f7a83f328c18352e875.jpg,1,0
images---2020-04-26T194230-750_jpg.rf.a2679c96357a623aaa7b62cc9459b499.jpg,0,1
images---2020-04-26T194241-180_jpg.rf.a821e0379ca9a116b66c215fa77e8dd6.jpg,0,1
616434fe951476fd46b3c45d_chronic-plaque-psoriasis_jpeg.rf.a8a261bd90dd5434e4a6383ef6f6c2d1.jpg,0,1
images---2020-04-26T194433-363_jpg.rf.a5c96862fef7bbad0cfc68f904dd6e84.jpg,0,1
images---2020-04-26T194237-522_jpg.rf.a90da684acd08e740f0ab102451bbfb5.jpg,0,1
images---2020-04-26T194340-460_jpg.rf.ad0cc581ca36308190d6be606134f27e.jpg,0,1
images---2020-04-26T194437-681_jpg.rf.acd002a141639887c38d9631c8d1c06a.jpg,0,1
images---2020-04-26T194432-072_jpg.rf.a881c43d564777bac00400380ddcfb38.jpg,0,1
186_jpeg.rf.ad90af26bf2c854f0fe3dfabfd855a8e.jpg,1,0
176_jpeg.rf.ad476e3d6d5cd941423000ac117de207.jpg,1,0
6_jpeg.rf.adf4ac048b86bbd22bb1c4682758a675.jpg,1,0
Dyshidrosis-4_png.rf.acaa639450b07bcb9b9b84e7d8e50de6.jpg,1,0
323_jpeg.rf.aabb440da5eedf652c1557a33c6a1fe7.jpg,1,0
images---2020-04-26T194244-668_jpg.rf.ad18243552d9188d14be9affd55632c2.jpg,0,1
67_jpeg.rf.ac1961a8b8a01cd2ee5254842c9d84b8.jpg,1,0
225_jpeg.rf.a4f4843f7dc1c580aff4102053c59c33.jpg,1,0
telechargement_jpg.rf.aa57416398e6cc268812712b6feb2242.jpg,0,1
images---2020-04-26T194328-457_jpg.rf.ae6091a52d1a4cad2d36beff38ab7c88.jpg,0,1
images---2020-04-26T194327-660_jpg.rf.adbc1a5264ea6fb44a0570dbd26a3587.jpg,0,1
49_jpeg.rf.adcba08cf0a70ee6d9f8ac36255de8d0.jpg,1,0
psoriasis-4_png.rf.ad200b95a9c2ad6ce391f25e4147e405.jpg,0,1
images--44-_jpg.rf.aea0083a2374fac3c67da5707094f0c4.jpg,0,1
images---2020-04-26T194404-129_jpg.rf.adb65d96ca7debd6c3835bb9790b5773.jpg,0,1
images---2020-04-26T194104-020_jpg.rf.aecc71a7422c80b206801d7a987477af.jpg,0,1
images--61-_jpg.rf.ae9c66c54d0dd3760adf6d23d9b910a5.jpg,0,1
images---2020-04-26T194332-505_jpg.rf.a88f6a25018bfe266b231cfb59aa3f86.jpg,0,1
5_jpeg.rf.ad121196d13c535373edbea7a5c7030b.jpg,1,0
211_jpeg.rf.af4fadad904b84481336d1c78aeb809b.jpg,1,0
10_jpeg.rf.afd70bdd5d626183e8abd14c997f5999.jpg,1,0
273_jpeg.rf.b1cfc8ec60b3daec74c5f9b10a6c07b4.jpg,1,0
65_jpeg.rf.b096f87d4b213ba2898a6fb28b98a88d.jpg,1,0
capture_decran_2020-04-02_a_11-24-39_1_png.rf.b0364109a52971723d06c11c091f9fde.jpg,0,1
172_jpeg.rf.af9fe4bd6c448b88b23c8b3c245f5758.jpg,1,0
images---2020-04-26T194114-732_jpg.rf.b023abad6aec5b6e6587d85710547846.jpg,0,1
images---2020-04-26T194352-906_jpg.rf.ad11307d710a2913291e16a1d37fd624.jpg,0,1
117_jpeg.rf.b30259e0c3431f729d4f8ce1783bf7e8.jpg,1,0
158_jpeg.rf.b29b40d12f08791bc01f61321db75db7.jpg,1,0
images---2020-04-26T194205-356_jpg.rf.b321d9d1874ec5ea72bd8e7604fa57c3.jpg,0,1
stasis-dermatitis-165_png.rf.b237282a80ccae35e1fcd88c7f05fb24.jpg,1,0
Dyshidrosis-6_png.rf.b37b03cb546c5056beb29bda2287cc7c.jpg,1,0
288_jpeg.rf.b1493123a91f9c3fa017395a172e7a2e.jpg,1,0
images---2020-04-26T194258-743_jpg.rf.b347c970bf174b965dd1c4cd9a9e33d0.jpg,0,1
178_jpeg.rf.b1ff5fcf001371b67e9e4b57fb1e824f.jpg,1,0
image_jpg.rf.b3a7595a47e5b3479bb658fc264f1a2c.jpg,0,1
images---2020-04-26T194101-620_jpg.rf.b39cdb2af7fec19c7d2abc5e14b2e7fe.jpg,0,1
images--41-_jpg.rf.aaa2bc5ac49473c1c5e138098bdb3b99.jpg,0,1
81_jpeg.rf.b34ab9a42ad6898b41c72cc320ed5906.jpg,1,0
images---2020-04-26T194311-702_jpg.rf.b4445be36afb206e438eafedbd625b6f.jpg,0,1
309_jpeg.rf.b40b903461332fd71de3f1cfc2532072.jpg,1,0
images---2020-04-26T194152-992_jpg.rf.b4527f4bb6c4da5549384ced46911e60.jpg,0,1
118_jpeg.rf.b446a606c421a565889b0be1e1bcf10d.jpg,1,0
150_jpeg.rf.af2ce96c46be1e92eb77fcd9a3261d49.jpg,1,0
115_jpeg.rf.b599d43fbf7c1c6ed00618b0b92dac0b.jpg,1,0
146_jpeg.rf.b41808520e5315c3b3d4c831f202eeed.jpg,1,0
images---2020-04-26T194326-375_jpg.rf.b5918add1b75ed3bf2d2e0ddea3142c7.jpg,0,1
images---2020-04-26T194437-681_jpg.rf.b0ef1a82c7beb6675bad4fd7ef22b5f1.jpg,0,1
302_jpeg.rf.b315616a3c1661582bf76119e92bd6e4.jpg,1,0
images---2020-04-26T194301-968_jpg.rf.b52ac43cfd9c55ca10faaf54b6f11e50.jpg,0,1
images--96-_jpg.rf.b6a26a123c7b087fc9a8ced919cd4e35.jpg,0,1
246_jpeg.rf.af0dcde03c5d1d219a9c61a094934943.jpg,1,0
83_jpeg.rf.af5ec9d2b0f577d47eddc9e2ac8c10c3.jpg,1,0
90_jpeg.rf.b54d30c9fe58234ada787b819b170a12.jpg,1,0
images---2020-04-26T194353-284_jpg.rf.b18ea8e5b07d8fc881683bcc4827750a.jpg,0,1
telechargement--3-_jpg.rf.b66ea2947a41698beb5df00cfbf604f1.jpg,1,0
images---2020-04-26T194200-408_jpg.rf.b5b663515208119a0fe44a272bad9204.jpg,0,1
316_jpeg.rf.b541eca1660aea4aa2e3cb6a1eb9b467.jpg,1,0
23_jpeg.rf.b490adeb41f6e1f14a2642685bbb1ea7.jpg,1,0
258_jpeg.rf.b6a28037d8f3a4962b99caf1f2df3f3e.jpg,1,0
images--100-_jpg.rf.b6aba8875b560c7789a6cd6a65ed36c7.jpg,0,1
images---2020-04-26T194424-410_jpg.rf.b6ada72b924e2fa9224819a91f7c5ae4.jpg,0,1
images---2020-04-26T194051-113_jpg.rf.bc1b12337f1c4622acf4a17399bb0938.jpg,0,1
images---2020-04-26T194447-761_jpg.rf.bcb22e8c54ba90c91e16eae0874759dc.jpg,0,1
stasis-dermatitis-138_png.rf.bc99ffa7fa9fce46a49158dc356f8f38.jpg,1,0
images---2020-04-26T194344-234_jpg.rf.bd14255d1cace9abb72f153e7b153e18.jpg,0,1
images---2020-04-26T194248-425_jpg.rf.bd5919ad0dcb2361f9dfdee01871898c.jpg,0,1
images--38-_jpg.rf.b6cbc21cd2c974e24351dda16c23e4f0.jpg,0,1
